IDfg,Name,Team,G,W,L,QS,CG,ShO,SV,HLD,BS,IP,H_pitch,ER,HR_pitch,BB_pitch,HBP_pitch,SO_pitch,AB,H_hit,1B,2B,3B,HR_hit,R,RBI,BB_hit,SO_hit,HBP_hit,SF,SH,SB,CS
21646,Rafael Marchan,PHI,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,15,8,4,0,3,8,6,3,8,1,0,1,0,0
22514,Triston Casas,BOS,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,51,30,8,0,13,28,32,30,77,1,0,0,0,1
29634,Will Wagner,TOR,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,25,17,6,0,2,8,11,4,16,0,0,0,0,0
24257,Jhonkensy Noel,CLE,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,39,18,7,1,13,25,28,13,63,5,1,0,0,0
27615,Alec Burleson,STL,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547,147,106,20,0,21,71,78,35,76,4,6,1,9,4
12564,Trevor Story,BOS,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,24,15,7,0,2,8,10,11,33,1,0,0,6,3
6184,J.D. Martinez,NYM,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,102,61,24,1,16,46,69,49,141,6,2,0,0,0
28163,Junior Caminero,TBR,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,41,25,9,1,6,15,18,11,38,1,0,0,2,0
9241,Starling Marte,NYM,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,90,67,13,3,7,46,40,27,81,3,2,3,16,1
23782,Leo Jimenez,TOR,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,41,26,11,0,4,18,19,12,59,16,3,0,0,0
19444,Yohan Ramirez,- - -,38,0,5,0,0,0,1,1,2,45,49,31,4,17,12,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17027,Alex Verdugo,NYY,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559,130,88,28,1,13,74,61,49,93,1,10,2,2,1
21538,Nick Fortes,MIA,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,70,50,16,0,4,28,29,11,41,4,5,7,0,1
9847,Andrew McCutchen,PIT,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,104,65,18,1,20,66,50,58,133,7,2,0,3,2
19779,Dairon Blanco,KCR,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,31,23,4,0,4,37,13,8,32,1,1,1,31,7
25660,Will Brennan,CLE,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,87,64,13,2,8,37,30,19,48,3,1,0,4,2
17464,Jonathan Hernandez,- - -,29,3,1,0,0,0,0,0,2,43.1,41,26,6,28,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16572,Connor Joe,PIT,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,83,51,22,1,9,49,36,44,91,6,2,0,2,2
22558,Jarred Kelenic,ATL,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,95,60,18,2,15,49,45,32,133,1,3,1,7,2
18564,Trent Grisham,NYY,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,34,17,8,0,9,21,31,22,57,4,2,1,1,1
25595,Xzavion Curry,- - -,16,2,2,0,0,0,0,1,0,42.2,38,22,8,7,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25782,Pedro Pages,STL,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,48,36,3,2,7,19,27,13,58,0,2,1,2,0
20043,Luis Robert Jr.,CHW,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,88,55,19,0,14,47,35,28,141,2,1,0,23,6
14813,Kyle Farmer,MIN,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,46,27,13,1,5,26,25,19,49,6,2,0,3,5
33541,Dylan Crews,WSN,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,26,17,5,1,3,12,8,11,26,1,1,0,12,3
12158,Austin Barnes,LAD,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,37,33,3,0,1,12,11,14,36,0,0,2,3,0
26123,Brett Baty,NYM,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,35,28,3,0,4,15,16,16,42,1,0,1,0,0
27735,Brett Wisely,SFG,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,60,42,13,1,4,25,31,13,65,2,3,2,2,3
19262,Garrett Hampson,KCR,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,49,35,13,1,0,16,16,14,59,0,2,2,7,2
15042,Tim Mayza,- - -,50,0,2,0,0,0,0,8,1,42.2,54,30,5,15,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15271,Austin Wynns,CIN,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,3,4,0,0,3,2,0,5,1,0,0,0,0
19358,Weston Wilson,PHI,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,25,14,7,1,3,13,10,8,29,1,1,0,3,0
19964,Eguy Rosario,SDP,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,13,4,6,0,3,5,6,2,20,1,0,1,0,0
21587,Cesar Salazar,HOU,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,8,6,2,0,0,5,8,2,6,2,2,1,0,0
21626,Griffin Conine,MIA,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,22,14,4,1,3,14,12,6,28,1,0,0,0,0
25845,Michael Toglia,COL,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,87,45,14,3,25,62,55,54,147,1,3,0,10,1
18400,Juan Yepez,WSN,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,64,43,15,0,6,32,26,18,42,1,3,1,2,1
27577,Casey Schmitt,SFG,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,27,16,4,1,6,11,16,4,25,1,1,0,0,0
2136,David Peralta,SDP,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,63,44,11,0,8,35,28,22,54,2,0,0,2,0
21837,Jonathan Aranda,TBR,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,30,17,7,0,6,22,14,12,32,2,1,0,0,0
15878,Miguel Andujar,OAK,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,86,67,14,1,4,31,30,13,42,3,1,0,3,2
29547,Ryan Bliss,SEA,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,14,8,3,1,2,10,9,5,22,1,0,2,5,3
20038,Darren McCaughan,- - -,12,0,0,0,0,0,2,0,0,42,53,29,9,15,6,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29575,Trey Sweeney,DET,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,24,15,5,0,4,11,17,7,32,1,1,0,2,0
25979,Nasim Nunez,WSN,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,15,14,1,0,0,14,1,12,15,0,0,5,8,2
15734,Brad Keller,- - -,16,0,4,0,0,0,1,0,0,41.1,48,25,9,15,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23565,Davis Schneider,TOR,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,76,43,19,1,13,48,46,47,144,5,5,0,6,0
25807,Jared Triolo,PIT,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,85,65,10,1,9,41,46,42,118,5,5,0,8,1
16426,Thairo Estrada,SFG,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,79,53,15,2,9,43,47,10,76,5,2,0,2,2
18067,Garrett Stubbs,PHI,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,34,28,4,1,1,18,11,17,50,4,1,0,5,0
22766,Steward Berroa,TOR,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,7,6,1,0,0,7,1,8,14,0,0,0,6,2
11489,Michael A. Taylor,PIT,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,52,37,9,1,5,35,21,23,105,0,4,4,12,1
12976,Austin Hedges,CLE,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,20,15,3,0,2,12,15,6,50,3,2,3,2,0
19273,Stone Garrett,WSN,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,1,0,1,2,3,1,0,0,0,0,0,0
19346,Eli White,ATL,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,11,8,1,1,1,9,4,1,12,2,0,0,3,1
17232,Yoan Moncada,CHW,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,11,7,3,1,0,4,0,5,11,0,0,0,1,0
25425,Austin Shenton,TBR,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,9,3,5,0,1,3,3,8,14,0,0,0,0,0
31166,Heston Kjerstad,BAL,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,25,19,2,0,4,8,14,10,33,5,0,0,1,0
27467,Tyler Soderstrom,OAK,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,44,25,10,0,9,18,26,20,53,3,1,0,0,0
11737,Nick Castellanos,PHI,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606,154,97,30,4,23,80,86,41,139,10,2,0,6,2
14593,David Bote,CHC,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,14,10,4,0,0,4,6,2,13,0,0,0,0,0
26299,Josh Jung,TEX,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,47,34,5,1,7,19,16,8,48,1,1,0,4,0
11442,Gary Sanchez,MIL,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,54,35,7,1,11,30,37,27,76,5,3,0,0,0
16300,Jesus Tinoco,- - -,32,1,0,0,0,0,3,6,1,40.2,27,15,3,12,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20054,Bligh Madris,DET,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,18,14,3,0,1,8,5,6,20,0,1,0,0,0
19788,Zach Remillard,CHW,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,8,6,1,1,0,3,1,5,10,0,0,1,1,0
29573,Billy Cook,PIT,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,11,6,2,0,3,5,8,0,19,0,0,0,1,0
25180,Daniel Schneemann,CLE,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,42,25,10,2,5,17,22,25,70,0,3,0,3,2
22263,Nolan Gorman,STL,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,74,40,15,0,19,42,50,34,151,1,2,0,6,1
12037,Jon Berti,NYY,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,18,17,0,0,1,10,6,6,14,1,0,1,5,1
13152,Jorge Polanco,SEA,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,89,62,11,0,16,43,45,46,137,4,2,0,4,2
25483,Nick Sogard,BOS,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,21,17,4,0,0,13,8,7,25,0,2,0,3,0
22532,Tyler Freeman,CLE,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,69,47,14,1,7,48,32,28,53,19,3,3,11,6
16953,Chadwick Tromp,ATL,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,13,7,6,0,0,3,6,1,17,0,1,0,0,0
25643,Drew Millas,WSN,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,14,12,1,0,1,7,1,5,16,0,0,0,4,0
19612,Bo Bichette,TOR,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,70,49,16,1,4,29,31,20,64,3,2,0,5,1
12095,Yimi Garcia,- - -,39,3,0,0,0,0,5,13,2,39,23,15,6,12,2,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25705,Dustin Harris,TEX,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,1,0,1,1,3,1,2,0,0,0,0,0
29912,Darren Baker,WSN,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,5,2,0,0,1,0,0,3,0,0,0,0,0
14111,Eric Haase,MIL,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,18,12,1,0,5,10,14,3,28,0,0,0,0,0
22842,Alexander Canario,CHC,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7,5,1,0,1,4,2,2,11,1,0,0,1,0
25805,Blake Sabol,SFG,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,10,8,2,0,0,3,1,5,9,1,0,0,0,0
21562,Romy Gonzalez,BOS,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,53,36,10,1,6,25,29,12,58,1,4,0,11,3
14510,Thyago Vieira,- - -,28,0,1,0,0,0,1,1,0,38,37,22,8,26,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16622,Luis Urias,SEA,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,18,7,7,0,4,11,16,9,34,6,0,0,0,0
19522,TJ Friedl,CIN,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,67,48,5,1,13,35,55,26,52,12,4,2,9,1
25575,Kyle McCann,OAK,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,33,24,4,0,5,13,15,16,59,1,0,0,0,0
16466,Brent Honeywell,- - -,20,1,1,0,0,0,1,1,1,37.2,32,11,3,11,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17796,Dillon Tate,- - -,33,2,1,0,0,0,1,3,1,36.2,42,19,2,12,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12859,James McCann,BAL,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,50,33,9,0,8,27,31,13,56,2,4,0,1,0
20321,Stuart Fairchild,CIN,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,45,29,8,0,8,33,30,17,60,4,1,2,13,1
33824,Jung Hoo Lee,SFG,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,38,32,4,0,2,15,8,10,13,1,2,0,2,3
17040,Jose Herrera,ARI,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,22,16,4,1,1,11,13,9,27,0,1,7,0,0
13767,JT Chargois,- - -,36,3,1,0,0,0,0,2,2,36.1,24,9,6,13,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15674,Reese McGuire,BOS,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,29,23,3,0,3,10,18,13,39,2,3,1,3,0
22232,Mason McCoy,SDP,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,10,8,2,0,0,7,3,5,19,0,0,3,1,0
20157,Matthew Batten,SDP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0
25448,Greg Jones,COL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,1,1,1,4,0,0,0,0,0
19906,Diego Castillo,MIN,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,1,0,0,3,2,2,1,0,0,0,0,0
24605,Michael Helman,MIN,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1,2,0,0,2,0,0,3,0,0,0,0,0
13836,Matt Duffy,TEX,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,0,0,0,2,0,2,1,1,0,0,0,0
22823,Oswald Peraza,NYY,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,1,0,0,1,2,1,1,3,0,0,0,0,0
23372,Hunter Feduccia,LAD,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,4,0,0,0,2,1,2,2,0,0,0,0,0
7859,Charlie Blackmon,COL,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,115,74,24,5,12,59,52,43,86,6,1,0,6,2
19806,Jason Delay,PIT,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,3,0,0,1,6,3,0,0,0,1,0,0
18674,Jake Woodford,- - -,9,0,6,1,0,0,0,0,0,35,48,31,6,9,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16472,Rhys Hoskins,MIL,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,96,56,14,0,26,59,82,53,149,7,6,0,3,0
22411,Cal Stevenson,PHI,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6,3,3,0,0,2,6,3,4,0,0,0,0,0
20572,Kody Clemens,PHI,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,25,10,9,1,5,17,18,5,29,1,0,0,0,0
21797,Andres Chaparro,WSN,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,26,10,12,0,4,12,15,7,24,4,0,0,1,1
19337,Richard Lovelady,- - -,35,3,6,0,0,0,2,4,2,34.1,34,17,3,11,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18872,Jahmai Jones,NYY,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,10,7,1,1,1,8,4,2,16,2,0,1,1,1
17968,Brock Burke,- - -,34,2,1,0,0,0,0,1,1,34,37,22,4,16,2,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220,Jo Adell,LAA,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,84,47,15,2,20,54,62,35,126,7,3,0,15,10
19818,Joshua Palacios,PIT,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,15,11,2,0,2,10,9,10,12,1,0,0,1,0
27465,Spencer Torkelson,DET,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,75,43,21,1,10,45,37,33,105,4,1,0,0,0
31437,Jace Jung,DET,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,19,14,5,0,0,14,3,15,29,0,0,0,0,1
26438,Dominic Canzone,SEA,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,33,18,7,0,8,20,17,18,53,0,2,0,1,0
19956,Mickey Moniak,LAA,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,86,53,17,2,14,48,49,21,114,4,1,0,8,4
22896,Lenyn Sosa,CHW,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,89,68,13,0,8,28,35,12,77,3,1,2,3,1
13744,David Dahl,PHI,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,12,7,2,0,3,6,8,3,21,0,1,0,0,0
27790,Evan Carter,TEX,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,27,14,6,2,5,23,15,15,43,2,1,0,2,0
26419,Bradley Blalock,- - -,7,1,3,0,0,0,0,0,0,30.2,35,20,4,20,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19151,Estevan Florial,CLE,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,17,6,6,2,3,11,11,11,41,1,0,1,2,1
33266,Jacob Wilson,OAK,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,23,19,2,2,0,11,3,8,10,1,1,1,0,0
13528,Matt Bowman,- - -,25,1,0,0,0,0,0,3,0,30.2,26,15,5,13,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19866,Brandon Bielak,- - -,16,1,0,0,0,0,0,0,0,29.2,39,17,5,13,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23733,Ezequiel Duran,TEX,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,66,52,11,0,3,26,20,14,63,2,1,0,1,2
21009,Leonardo Rivas,SEA,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,17,15,1,1,0,10,8,10,24,1,0,2,3,0
23788,Jordyn Adams,LAA,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,8,7,0,0,1,4,4,3,12,0,0,0,2,0
26295,Oliver Dunn,MIL,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,21,16,2,2,1,11,7,6,40,2,0,1,3,0
8418,Ehire Adrianza,LAA,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5,3,1,0,1,4,2,2,11,0,0,0,0,0
23135,Eduardo Salazar,- - -,26,0,1,0,0,0,0,3,0,29.1,34,9,2,14,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18577,Ke'Bryan Hayes,PIT,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,85,72,9,0,4,38,25,23,75,4,4,0,11,2
31394,Brooks Baldwin,CHW,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,24,16,6,0,2,9,8,6,31,0,0,1,4,0
5343,Brandon Crawford,STL,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,12,6,5,0,1,5,4,8,26,1,0,0,0,0
23252,Spencer Howard,- - -,9,1,2,0,0,0,0,0,0,29,44,20,5,14,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25475,Logan Driscoll,TBR,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,6,5,0,0,1,2,5,1,6,0,1,0,0,0
24737,Gus Varland,- - -,26,1,0,0,0,0,0,0,1,26.1,30,10,2,8,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19813,Charles Leblanc,LAA,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,2,0,0,2,6,6,7,9,0,0,0,0,0
22274,Samad Taylor,SEA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,0,0,0,2,0,0,1,0,0,0,0,0
19859,Rene Pinto,TBR,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,9,4,3,0,2,5,6,4,18,1,1,1,0,0
19330,Matt Festa,- - -,19,6,1,0,0,0,0,0,0,23.2,21,15,2,8,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29794,Kyle Manzardo,CLE,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,34,17,12,0,5,11,15,9,41,1,1,0,0,0
17838,Willie Calhoun,LAA,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,56,35,16,0,5,26,20,23,31,1,1,0,0,1
23395,Eric Wagaman,LAA,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,18,11,5,0,2,6,10,2,17,0,0,0,0,0
15194,Jake Bauers,MIL,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,60,37,9,2,12,45,43,39,118,5,0,0,13,1
19225,Mitch White,- - -,13,1,1,0,0,0,0,0,0,23.2,26,19,4,13,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19997,Santiago Espinal,CIN,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,88,67,12,0,9,32,45,24,54,2,4,4,11,1
30162,Oscar Colas,CHW,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,9,9,0,0,0,1,4,4,10,1,0,0,0,1
26540,Angel Martinez,CLE,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,35,25,7,0,3,16,11,15,33,0,2,1,3,1
5760,Avisail Garcia,MIA,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,12,9,1,0,2,4,2,1,13,0,0,0,0,0
17837,Jakson Reetz,SFG,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,1,0,1,1,1,1,5,0,0,0,0,0
27471,Zach DeLoach,CHW,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,14,8,5,0,1,10,5,8,21,0,0,0,0,1
27534,Edouard Julien,MIN,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,53,36,9,0,8,36,21,33,102,2,0,0,6,0
